id,company
19508,[]
66770,[]
12162,"['Summit Entertainment', 'Kingsgate Films', 'Grosvenor Park Media Ltd.']"
4498,"['Interlagar Films', 'Naga Films', 'Zebra Films']"
176810,['Columbia Pictures Corporation']
170477,['Longridge Enterprises']
18507,['Hangman Film Company']
16240,[]
50030,['Films Sacha Gordine']
81223,"['Zespol Filmowy ""Pryzmat""']"
24772,['Les Productions Mutuelles Ltée']
67515,[]
29082,['Société des Etablissements L. Gaumont']
8284,['PointBlank Films']
4250,"['Erfttal Film', 'Constantin Film Produktion', 'Sommer 69 Film']"
32451,[]
62128,[]
8373,"['Paramount Pictures', 'DreamWorks SKG', 'Amblin Entertainment']"
62320,"['Europa Corp.', 'Elzévir Films', 'France 2 (FR2)']"
24734,"['Majestic Films International', 'Trans Pacific Films']"
75317,[]
8939,"['Pandora Film', 'Cobra Film']"
35404,"['Paramount Pictures', 'Hal Wallis Productions']"
91205,[]
53906,['RKO Radio Pictures']
19079,['Silverwood Films']
19265,"['Sony Pictures Classics', 'Wild Bunch', 'Gravier Productions']"
12556,"['New Line Cinema', 'Jon Shestack Productions', 'Panther']"
43638,[]
4990,['Paramount Pictures']
43192,['Paramount Pictures']
11322,"['Universal Pictures', 'Appian Way', 'Forward Pass']"
8355,"['Blue Sky Studios', 'Twentieth Century Fox Animation']"
10821,[]
176241,"['SF Film', '20th Century Fox Television']"
47075,"['CAAMA Productions', 'Scarlett Pictures']"
41385,[]
25728,['Columbia Pictures']
20301,['Twentieth Century Fox Film Corporation']
24232,[]
242737,[]
50201,[]
52109,['Cannon Films']
251657,[]
24927,"['Lux Digital Pictures', 'The Horrorworks']"
183871,['Otmoor Productions Limited']
156063,[]
10024,"['Mark Johnson Productions', 'Gran Via Productions', 'Curmudgeon Films']"
10788,['Eros International']
15423,"['Freestyle Releasing', 'Social Capital', 'Snoopadelic Films Inc.']"
33321,[]
69426,[]
16226,['ADV Films']
42659,"['Warner Bros.', 'The Vitaphone Corporation']"
16440,['Warner Premiere']
37021,[]
62186,['Universal Pictures']
22612,['Lone Star Production']
19913,"['Fox Searchlight Pictures', 'Watermark', 'Dune Entertainment III']"
47104,"['Ciby 2000', 'Abbas Kiarostami Productions', 'Farabi Cinema Foundation']"
17359,[]
47920,['Universal Pictures']
82474,['Fox Film Corporation']
45184,['Metro-Goldwyn-Mayer (MGM)']
18480,['Universal Pictures']
64831,[]
266814,['New Wave Entertainment']
4931,['Universal Pictures']
301233,"['A-Pix Entertainment', 'Net City Filmgroup', 'Green Tea Pictures']"
18901,['Caprino Filmcenter a/s']
14728,['Electric Entertainment']
16911,"['Art Pictures Studio', 'Non-Stop Productions', 'Telekanal STS']"
70648,['Staragara']
8884,"['UK Film Council', 'Aramid Entertainment Fund', 'Film4']"
38940,"['Signature Pictures', 'MDP Worldwide', 'Pomarance Corporation']"
19105,['Banger Films']
14758,"['Good Dick', 'Morning Knight', 'Present Pictures']"
767,"['Warner Bros.', 'Heyday Films']"
59847,"['Films A2', 'MK2 Productions', 'Centre National de la Cinématographie (CNC)']"
60623,"['Films A2', 'Les Films Ariane', 'Philippe Dussart']"
14687,"['uFilm', 'Le Tax Shelter du Gouvernement Fédéral de Belgique', 'Entertainment Motion Pictures']"
351862,"['Delirio Films', 'BBC Storyville', 'Sylabik Films']"
10353,"['Gaumont', 'Canal+', 'France 3 Cinema']"
49360,[]
245367,[]
9592,"['Peter Rommel Productions', 'Orange Pictures', 'Shotgun Pictures']"
68572,"['Flashpoint (I)', 'MainTitle Pictures', 'Prosperity Pictures']"
84278,['Famartists Productions S.A.']
43195,['Lux Film']
23964,['Universal Studios Home Entertainment']
14531,"['Channel 4 Television Corporation', 'Red Production Company']"
76465,['Warner Bros.']
51302,['Jim Henson Productions']
76452,[]
14197,"['Vertigo Entertainment', 'Maverick Films', 'CJ Entertainment']"
20174,"['Palo Alto Productions', 'American Releasing Corporation (ARC) (II)']"
48773,['Seasonal Film Corporation']
60008,[]
8054,"['Infinity Features Entertainment', 'Davis-Films', 'Téléfilm Canada']"
19929,"['F24 Film', 'Casa Bonita']"
123777,['Downstream Productions']
18696,[]
3478,"['Cinetel', 'Mega Film', 'Divina-Film']"
30713,[]
30121,[]
64901,[]
23720,['Magnolia Pictures']
14843,[]
8937,"['Nikkatsu', 'Django Film']"
9974,[]
22302,"['Téléfilm Canada', 'SODEC', 'Remstar Media Partners']"
20382,['Fireside Film']
53868,"['Amicus Productions', 'Metromedia Producers Corporation (MPC)']"
69342,[]
83078,['Paramount Pictures']
37516,"['Bandeira Entertainment', 'Key Entertainment', 'Flynn/Simchowitz']"
19727,"['Nu Image Films', 'Grand Army Entertainment', 'Winkler Films']"
56150,['Paramount Pictures']
22215,"['Pathé Renn Productions', 'UK Film Council', 'Aramid Entertainment Fund']"
18635,['Mulmur Feed Company']
4983,['Aaron Spelling Productions']
53830,"['Lone Star Production', 'Monogram Pictures']"
38971,[]
49691,"['Cargo Films', 'Odeon Film', 'Canal+']"
39415,"['Gaumont', 'Action Films']"
20407,"['Messick Films', 'iDeal Partners Film Fund', '120dB Films']"
22408,['Nat Holt Productions']
23286,['Paul Malvern Productions']
97995,['Max Linder Productions']
67967,['Twentieth Century Fox Film Corporation']
21208,"['Dark Castle Entertainment', 'Studio Babelsberg StudioBabelsberg Motion Pictures', 'Don Carmody Productions']"
131351,['HBO Films']
16056,"['Peace Arch Entertainment Group', 'Artina Films', 'RGM Entertainment']"
53781,['Paul Malvern Productions']
20943,"['Lakeshore Entertainment', 'Relativity Media']"
67463,[]
82311,['Twentieth Century Fox Film Corporation']
204996,[]
47870,[]
104083,['Eagle-Lion Films']
21407,"['Fortress Features', 'LD Entertainment', 'Imaginarium Entertainment Group']"
12403,"['Davis Entertainment', 'Relativity Media', 'Rogue']"
62547,[]
15422,[]
14833,"['Namesake Entertainment', 'More Entertainment', 'Reel Security']"
41183,"['Sunlion Films', 'Dallas & Rusty LLC', 'Konwiser Brothers']"
44578,['Dangerous Films']
20856,"['Twentieth Century Fox Film Corporation', 'Regency Enterprises', 'Josephson Entertainment']"
17654,"['WingNut Films', 'TriStar Pictures', 'Key Creatives']"
24803,"['Columbia Pictures', 'Scott Rudin Productions', 'Easy There Tiger Productions']"
38879,['Ciné Tamaris']
17335,['Sony Pictures']
13836,"['Walt Disney Pictures', 'Gunn Films']"
20071,"['Telespan 2000', 'Antena 3 Films', 'Etb (Euskal Telebista)']"
13730,"['TF1 Films Production', 'Canal+', 'EuropaCorp']"
15438,"['Cofinova 3', 'Nord-Ouest Productions']"
18126,"['Walt Disney Pictures', ""It's a Laugh Productions"", 'Millar Gough Ink']"
14869,"['Paramount Pictures', 'Spyglass Entertainment', 'Di Bonaventura Pictures']"
14415,"['TS Productions', 'Diaphana Films', 'Roissy Films']"
30250,"['Journeyman Pictures', 'Winner Arts', 'Touchy Feely Films']"
121895,"['Little Bear', 'Cléa Productions', 'Eurisma']"
17134,"['The Mark Gordon Company', 'Fox Atomic', '20th Century Fox Home Entertainment']"
50719,['Silent Night Releasing Corporation']
105703,[]
176650,['Central Motion Pictures']
17199,"['Téléfilm Canada', 'Quatre par Quatre Films']"
20153,['RKO Radio Pictures']
20777,['Management 360']
54982,['HBO']
92989,"['Central Motion Pictures Corporation', 'Marble Road Productions']"
45999,['Central Motion Pictures Corporation']
18908,['Metronome Productions']
31067,['Warner Bros. Television']
39286,"['BBC Films', 'Ingenious Film Partners', 'Mate Producciones S.A.']"
13752,"['Det Danske Filminstitut', 'Filmkameratene A/S', 'Miso Film']"
22600,['Muti Films']
99657,['Werner Herzog Filmproduktion']
40797,"['Lone Star Production', 'Monogram Pictures']"
40743,['Republic Pictures']
17285,['Yellow Bastard Production']
12407,[]
97252,[]
18440,[]
22602,['Lone Star Production']
40799,['Paul Malvern Productions']
40071,['Meteor Film Productions']
19422,['Mammoth Screen']
31670,[]
38107,"['Monogram Pictures', 'Paul Malvern Productions']"
15137,['Studio Khara']
37047,"['TV Tokyo', 'Xebec']"
66949,[]
77285,['Toho Company']
64728,['Shôchiku Eiga']
11115,"['Andertainment Group', 'Crescent City Pictures', 'Tag Entertainment']"
22795,[]
21878,"['Project One Films', 'Baja Films Internacional']"
18585,['Media 8 Entertainment']
19905,"['Paramount Vantage', 'Kevin Messick Productions', 'Gary Sanchez Productions']"
22051,"['Vox3 Films', 'Serenade Films', 'Olympus Pictures']"
25902,['Mega Film']
16634,['Rangeland Productions']
58421,[]
56264,[]
31913,['Twentieth Century Fox Film Corporation']
14940,"['Gigantic Movie', 'Epoch Films']"
24420,"['New Line Cinema', 'Plan B Entertainment', 'Nick Wechsler Productions']"
13797,"['Neo Art & Logic', 'LivePlanet', 'Dimension Extreme']"
12605,[]
128856,[]
145066,"['Channel Four Films', 'Pandora Cinema', 'Palace Pictures']"
31216,['Enlightenment Productions']
19556,['The Jacobson Company']
23367,"['Summit Entertainment', 'Goldsmith-Thomas Productions', 'Walden Media']"
49982,"['ERA International', '3-H Films']"
45852,[]
24999,[]
16710,['Lions Gate Films']
19840,"['Ingenious Film Partners', '1492 Pictures', 'Fox Atomic']"
25047,[]
33199,['Generation Blue Films']
22025,['Toho Company']
99599,"['Scholar Films Company', 'Hok Foo Yau Haan Gung Shut', 'Fu-Film']"
25183,[]
19170,['Metro-Goldwyn-Mayer (MGM)']
14745,"['Freestyle Releasing', 'Liddell Entertainment']"
19585,"['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Whamaphram Productions']"
41682,['Warner Bros.']
17336,"['Paramount Pictures', 'Universal Pictures', 'Rogue Pictures']"
11928,"['American Zoetrope', 'BIM Distribuzione', 'Tornasol Films']"
98289,"['Columbia Pictures Corporation', 'Copa Productions']"
99600,"['Shôchiku Eiga', '3-H Films', 'Team Okuyama']"
18281,['Metro-Goldwyn-Mayer (MGM)']
8895,['Serendipity Point Films']
18533,"['EM Media', 'Aramid Entertainment Fund', 'Vertigo Films']"
30319,"['Nuyorican Productions', 'Sony BMG Feature Films']"
18820,[]
85097,['Matador Films']
164741,[]
12839,['TLA Releasing']
15775,"['Intermedia Films', 'Tapestry Films', 'Box Film']"
44655,"['Internacional Cinematográfica', 'sexual desire', 'Temptation']"
43384,['Metro-Goldwyn-Mayer (MGM)']
46351,"['Grand National Pictures', 'Zion Meyers Productions']"
38662,['Mascot Pictures']
18032,"['South Pacific Pictures', 'Metropolitan Filmexport', 'Spice Factory']"
677,['Olympia-Film GmbH']
685,['Olympia-Film GmbH']
92011,"['Alliance Communications Corporation', 'Turner Network Television (TNT)']"
154430,[]
49835,['T-Stop Productions']
18759,"['New Line Cinema', 'Silverstein / Barder Company']"
106028,[]
87683,[]
42638,['Gloria Swanson Pictures']
18568,"['Paramount-Orion Filmproduktion', 'Verona Produzione']"
33314,"['Mandalay Television', 'Sony Pictures Home Entertainment', 'Lifetime Television']"
21657,"['Stephanie Germain Productions', 'Mandalay Television', 'Nora NL Productions']"
8899,"['Archipel 35', 'Mogador Film']"
20778,"['Rome Paris Films', 'Compagnia Cinematografica Champion']"
22492,[]
17153,"['Arcade Films', 'Barraboy Films', 'ApolloProMovie']"
21236,"['Inwood Street Productions', 'Giraffe Productions', 'Lonely Street']"
35059,"['Mandalay Television', 'Lifetime Television']"
43878,['Panthéon Productions']
29967,['Metro-Goldwyn-Mayer (MGM)']
68692,"['Metro-Goldwyn-Mayer (MGM)', 'John Ford Productions', 'Bernard Smith Productions']"
15641,['Stage 6 Films']
21955,['Crown International Pictures']
43303,[]
25704,"['Dune Entertainment', 'Cold Spring Pictures', 'The Montecito Picture Company']"
21371,"['Gigantic Pictures', 'Lucky Hat Entertainment', 'ITVS']"
23115,[]
41427,[]
184781,['Metro-Goldwyn-Mayer (MGM)']
36108,"['Elzévir Films', 'Cannes Film Festival']"
23049,"['Fox Searchlight Pictures', '26 Films']"
26914,['Filmirage']
121655,[]
15457,"['Galatée Films', 'Novo Arturo Films', 'Constantin Film Produktion']"
758,['Metro-Goldwyn-Mayer (MGM)']
43734,[]
41496,[]
12410,[]
45458,"['BIM Distribuzione', 'Canal+', 'Alta Producción']"
64544,"['Les Films du Losange', 'Investimage', 'Compagnie Eric Rohmer (CER)']"
26320,['Focus Features']
41127,['Home Box Office (HBO)']
35203,"['HBO Films', 'Moving Pictures']"
34869,[]
24150,"['Dimension Films', 'Spectacle Entertainment Group', 'Trancas International Films']"
65990,"['Grand Army Entertainment', 'Larry Levinson Productions', 'Alpine Medien Productions']"
60216,['Paramount Pictures']
21336,['Twentieth Century Fox Film Corporation']
35044,"['Showtime Networks', 'Full Body Productions Inc.']"
2861,"['Les Films du Carrosse', 'Les Films du Losange']"
23451,['Atmo Media Network']
25376,"['100 Bares', 'Haddock Films S.R.L.', 'Instituto Nacional de Cine y Artes Audiovisuales (INCAA)']"
59314,['KTEH']
12244,"['Focus Films', 'Starz Animation', 'Relativity Media']"
58450,[]
5060,"['Peter Rogers Productions', 'Anglo-Amalgamated Film Distributors']"
15809,['Odd Lot Entertainment']
29914,"['Timbergrove Entertainment', 'Ginny Mule Pictures', 'Capricorn Pictures']"
52710,[]
140887,['Mascot Pictures']
40979,['Universal Pictures']
22494,"['BBC Films', 'Dog Lamp Films', 'HBO Films']"
37903,"['Les Films du Losange', 'Wega Film', 'Lucky Red']"
227370,[]
17899,"['Tornasol Films', 'Castafiore Films', 'Agrupación de Cine 001 AIE']"
18120,['Antena 3 Films / Cangrejo Films']
106006,[]
17445,"['DC Comics', 'Warner Bros. Animation']"
63581,['BBC']
23736,"['Nu Image Films', 'Grand Army Entertainment']"
19898,"['Impact Pictures', 'Constantin Film Produktion']"
20171,[]
21700,"['Road Movies Dritte Produktionen', 'Degeto Film', 'Virgin']"
57412,['Paramount Pictures']
72083,"['Trionfalcine', 'Guión Producciones Cinematográficas', 'Suevia Films - Cesáreo González']"
17046,"['Feel Films', 'Taking a Line for a Walk Productions']"
6309,['Powercorp']
10313,"['BBC Films', 'Smoke House', 'Ruby Films']"
20715,"['Grand Allure Entertainment', 'Megafilm', 'Klasky-Csupo']"
17632,[]
31936,['Unión Industrial Cinematográfica']
40954,['Gene Corman Productions']
8071,['Anouchka Films']
43255,['Daiei Studios']
42225,[]
689,['Giorgos Papalios Productions']
22774,['Acolyte Films']
53430,[]
32317,['Films Sonores Tobis']
47576,"['Instituto Cubano del Arte e Industrias Cinematográficos (ICAIC)', 'Cuban State Film']"
2979,['BraxtanFILM']
17618,['Dry County Films']
19994,"['Dune Entertainment', 'Fox Atomic']"
11323,"['Section Eight', 'Groundswell Productions', 'Warner Bros.']"
42762,[]
3511,"['Gaumont', 'Left Turn Films', 'Ugly Duckling Films']"
37317,['Twentieth Century Fox Film Corporation']
25900,['Metro-Goldwyn-Mayer (MGM)']
29134,"['First Generation Films', 'Alcina Pictures', 'Imagenation Abu Dhabi FZ']"
12569,['Miramax Films']
19912,"['New Line Cinema', 'Practical Pictures', 'Parallel Zide']"
18501,"['Lakeshore Entertainment', 'Lionsgate']"
22794,"['Columbia Pictures', 'Sony Pictures Animation']"
279606,"['Capitol Films', 'Metro-Goldwyn-Mayer (MGM)', 'Polar Entertainment']"
26367,['Lions Gate Films']
43757,"['Film Victoria', 'Media World']"
23253,['Elton Productions']
114618,['Blaustein-Baroda']
18570,['Magnolia Pictures']
36703,[]
46768,['Filmena']
18724,['Woolner Brothers Pictures Inc.']
22536,"['Moho Films', 'CJ Entertainment', 'Focus Features International (FFI)']"
16873,['MeniThings LLC']
22326,"['Yleisradio (YLE)', 'Helsinki Filmi Oy', 'Anagram']"
25643,"['Universal Pictures', 'Stuber Productions', 'Camp / Thompson Pictures']"
29963,"['BBC Films', 'Pathé Renn Productions', 'UK Film Council']"
30685,['Gold Circle Films']
25549,['RKO Radio Pictures']
63615,[]
26009,"['Columbia Pictures', 'Motion Picture Investors']"
26500,[]
35113,"['Revolution Films', 'Polygram Filmed Entertainment']"
40225,"['Les Productions du Champ Poirier', 'Téléma', 'Banque Populaire Images 4']"
17455,"['Castel Film Romania', 'Neo Art & Logic', 'Stan Winston Productions']"
12699,"['Miramax Films', 'Castel Film Romania', 'Neo Art & Logic']"
25532,"['Instituto Nacional de Cine y Artes Audiovisuales (INCAA)', 'Kramer & Sigman Films', 'K&S Films']"
23827,"['Blumhouse Productions', 'Solana Films']"
14579,"['Mark Johnson Productions', 'lake city productions']"
185591,[]
28299,[]
16194,['Magnolia Pictures']
62396,['Paramount Pictures']
18974,"['Columbia Pictures', 'Morningside Productions']"
64450,"['Centerstage Productions', 'Swift Productions']"
44208,['Paramount Pictures']
19136,"['Universal Pictures', 'Mayfair Productions Inc.']"
25112,[]
28051,['Produzioni Atlas Consorziate (P.A.C.)']
20178,"['Magnolia Pictures', 'Jerkschool Productions']"
67612,"['Copacabana Filmes', 'Luiz Augusto Mendes Produções Cinematográficas']"
25050,"['Bandai Visual Company', 'Eisei Gekijo', 'TV Man Union']"
43360,"['Compagnie Commerciale Française Cinématographique (CCFC)', 'Stera Films']"
41053,['Guru Dutt Films Pvt. Ltd.']
54563,"['Argos Films', 'Alpha Productions']"
76636,"['Films Domireew', 'Ste. Me. Production du Senegal']"
22074,"['The Weinstein Company', 'Paramount Vantage']"
91262,['Forces et voix de la France']
38670,"['Metro-Goldwyn-Mayer (MGM)', 'Tiger Film']"
22717,['Sahara One Motion Pictures']
23128,"['Diamond Docs', 'Fish Films', 'Oceanic Preservation Society']"
12573,"['Mike Zoss Productions', 'Studio Canal', 'Relativity Media']"
28053,"['Lucky Monkey Pictures', 'CineSon Entertainment', 'Filmsmith Productions']"
24869,['Double Edge Films']
90056,['Khanzhonkov']
126597,['Slovenská filmová tvorba Koliba (SFT)']
24561,"['Nikkatsu', 'NTV', 'Horipro']"
36800,['Atmo Media Network']
14476,"['Screen West Midlands', 'Formosa Films']"
104275,['Krátký Film Praha']
21398,"['ArieScope Pictures', 'Dark Eye Entertainment', 'Leomax Entertainment']"
23127,"['Film Roman Productions', 'Starz Media', 'Anchor Bay Films']"
39506,['Nikkatsu']
23202,"['Legendary Pictures', 'Warner Bros.', 'Bad Hat Harry Productions']"
24001,"['Dark Castle Entertainment', 'Fever Dreams', 'Warner Premiere']"
22798,"['Dune Entertainment', 'Mandate Pictures', 'Vincent Pictures']"
23082,"['Media Rights Capital', 'Lin Pictures', 'Warner Bros.']"
62635,['Samsara Films']
61524,['Twentieth Century Fox Film Corporation']
19959,"['Touchstone Pictures', 'Mandeville Films', 'Wintergreen Productions']"
18065,"['Melee Entertainment', 'Next Day Air Productions', 'Secret Society Films']"
19908,"['Columbia Pictures', 'Relativity Media', 'Pariah']"
28665,"['United Artists', 'Lakeshore Entertainment', 'Metro-Goldwyn-Mayer (MGM)']"
23044,[]
54191,[]
18176,"['Vertigo Entertainment', 'Yari Film Group']"
23532,[]
46068,['Metro-Goldwyn-Mayer (MGM)']
33474,['Universal International Pictures (UI)']
26688,"['Summit Entertainment', 'Karz Entertainment']"
22787,"['StudioCanal', 'Dark Castle Entertainment', 'Don Carmody Productions']"
4786,['Canana Films']
24684,['BBC Films']
77246,['Harpo Productions']
63795,['Warner Bros.']
63978,"['Soprofilms', 'Les Films Ariane', 'films A2']"
11156,"['France 2 Cinéma', 'Haut et Court', 'SCOPE Invest']"
74469,['First National Productions']
44054,['Picture Players Productions']
26763,[]
99189,[]
18710,['Santa Fe Productions (I)']
33476,['Universal International Pictures (UI)']
19899,"['Universal Pictures', 'Wild West Picture Show Productions', 'Stuber Productions']"
23706,"['Dune Entertainment', 'Fox 2000 Pictures', 'Fortis Films']"
142084,[]
39488,[]
106254,['Mezhrabpom-Rus']
11807,['Shree Ashtavinayak Cinevision Ltd']
17622,"['Téléfilm Canada', 'Brightlight Pictures', 'Canadian Film or Video Production Tax Credit (CPTC)']"
60773,[]
885,['Paramount Pictures']
126136,['Viking Productions']
23966,['Hollywoodmade']
188858,"['Lazennec et Associés', 'Malvarrosa Media', 'Lolita films']"
48214,['Projektions-AG Union (PAGU)']
44685,"['TV Tokyo', 'Xebec']"
92990,['Guangxi Film Studio']
43902,['Paramount Pictures']
43850,['London Film Productions']
33857,[]
33380,['Lindberg/Kristensen Film']
70569,[]
21910,['Glass Eye Pix']
4734,['Cofimage 2']
42678,"['United Artists', 'Arnold Pressburger Films']"
44334,"['The Archers', 'Vega Film Productions']"
16523,"['Village Roadshow Pictures', 'Legendary Pictures', 'Playtone']"
46931,"['Matila Röhr Productions (MRP)', 'Allfilm', 'Tsentr Natsionalnogo Filma']"
1686,[]
67062,['Mapa Filmes']
59239,['Chitrakalpa']
85927,"['Sunchild Productions', 'Les Films Armorial']"
63107,['Mosfilm']
29124,['Saigon1515 Productions']
44630,"['Les Productions Jacques Roitfeld', 'S. Benjamin Fisz Productions']"
53423,[]
37340,"['Raymond Stross Productions', 'Josef Shaftel Productions Inc.']"
38702,['Metro-Goldwyn-Mayer (MGM)']
43990,[]
18214,"['Magus Productions', 'Rotecon B.V.']"
3513,['Quadra Entertainment']
19837,[]
25132,['Warner Bros. Pictures']
12572,['Vivendi Entertainment']
22803,"['Film Department, The', 'Evil Twins', 'Warp Films']"
32563,"['Warner Bros.', 'Norma-F.R. Productions']"
52941,['Amicus Productions']
180576,"['Metro-Goldwyn-Mayer (MGM)', 'MGM-Pathé Communications Co.', 'Zanuck Company, The']"
33806,['menuet']
50936,['Team Work Motion Pictures Ltd.']
8915,"['Fox Searchlight Pictures', 'AE Electra Productions', 'Avalon Pictures']"
19904,['Screen Gems']
120518,['Lorimar Film Entertainment']
24238,['icon']
19918,"['Katalyst Films', 'Oceana Media Finance', 'Barbarian Films']"
24056,"['Sherwood Schwartz Productions', 'Mann Made Films', 'Storitel']"
23512,[]
31189,"['Téléfilm Canada', 'The Harold Greenberg Fund', 'Astral Media']"
54154,"['Jadran Film', 'Clesi Cinematografica']"
85763,['Holdean']
37637,['Universal International Pictures (UI)']
94663,['MAFILM IV. Játékfilmstúdió']
69912,['Office de Radiodiffusion Télévision Française (ORTF)']
51619,['London Film Productions']
21058,['Wenhua Film Company']
30506,"['Samuel Goldwyn Company, The']"
97029,"['Films Domireew', 'Sembene']"
71041,"['Regina Films', 'Rizzoli Film', 'Central Cinema Company Film (CCC)']"
98914,['Mezhrabpom-Rus']
89681,['Grupo Cine Liberación']
42788,"['Cineriz', 'Iride Cinematografica']"
8926,"['BorderLine Films', 'Hidden St. Productions']"
16398,"['Asylum, The']"
24392,"['Filmwerx77', 'Left Films']"
2973,['Межрабпом-Русь']
32928,['Goskino']
22947,"['Paramount Pictures', 'Rickshaw Productions', 'Cold Spring Pictures']"
141640,[]
168607,['Inecom Entertainment Company']
13558,['Waterfront Productions']
105419,[]
47430,"['Erato Films', 'Erbograph Co.', 'British Broadcasting Corporation (BBC)']"
34631,['Palm Pictures']
234937,['Nederlandse Programma Stichting (NPS)']
19035,['Krátký Film Praha']
56619,[]
26191,['Soudaine Compagnie']
23173,"['BBC Films', 'Screen West Midlands', 'Pathé']"
53985,['DreamWorks Animation']
49167,"['TPS Cinéma', 'Canal+', 'TF1 International']"
39306,['Twentieth Century Fox Film Corporation']
71171,['Twentieth Century Fox Film Corporation']
84089,[]
31021,['Studio Filmowe Perspektywa']
173171,"['Zespół Filmowy ""Pryzmat""']"
44338,"['Hochschule für Bildende Künste Hamburg', 'GHK Kassel']"
36577,[]
22447,[]
43893,['20th Century Pictures']
65403,"['Twentieth Century Fox Film Corporation', 'CBS Entertainment Productions']"
22804,"['Lionsgate', 'Twisted Pictures']"
13576,['Columbia Pictures']
28422,['Omega Project']
108021,"['Amblin Entertainment', 'Island World', 'Gramercy Pictures (I)']"
94653,[]
1697,['Roxy Film']
36949,"['United Artists', 'Edward Small Productions']"
38680,['Columbia Pictures Corporation']
24418,['Universal Pictures']
22821,"['Chris Brinker Productions', 'Stage 6 Films']"
22800,[]
24804,"['Destination Films', 'Six Point Harness', 'Ars Nova']"
29150,['Big Fan Productions']
14968,['Film It Suda']
38065,['Crook Brothers Productions']
16577,"['The Weinstein Company', 'Summit Entertainment', 'Tezuka Production Company Ltd.']"
61647,['Universal Pictures']
37767,['Medusa Distribuzione']
22820,[]
10315,"['Twentieth Century Fox Film Corporation', 'Regency Enterprises', 'Indian Paintbrush']"
30431,"['BBC Films', 'HanWay Films', 'UK Film Council']"
197552,[]
38984,"['Eurowide Film Production', 'Hexagon Pictures']"
36278,[]
54648,"['Metro-Goldwyn-Mayer (MGM)', 'Don Bluth Productions']"
32834,[]
14834,[]
53263,['New Line Cinema']
51317,['Jet Films']
70555,"['Critérion Film', 'Rizzoli Film', 'Central Cinema Company Film (CCC)']"
63401,"['Cocinor', 'Les Films Mareau', 'Sogexportfilm']"
84273,['Mezhrabpomfilm']
82040,[]
85715,['VUFKU']
836,['Sino Filmes']
17979,"['Walt Disney Pictures', 'ImageMovers']"
43370,['Wald/Krasna Productions']
113520,[]
94638,['Mezhrabpomfilm']
84656,[]
105077,"['David Eick Productions', 'R&D TV']"
95600,"['Franz Seitz Filmproduktion', 'Hessischer Rundfunk (HR)', 'IDI Cinematografica']"
84772,"['Kay-Bee Pictures', 'New York Motion Picture']"
106537,[]
53767,"['Guru Dutt Films Pvt. Ltd.', 'Ajanta Pictures']"
18930,['Orbit Productions']
4475,"['Elevation Filmworks', 'Grand Army Entertainment']"
24565,"['3sat', 'Nikolaus Geyrhalter Filmproduktion', 'Österreichischer Rundfunk (ORF)']"
108200,['Columbia Pictures Corporation']
77121,['Columbia Pictures']
52048,[]
75804,"['Metro Pictures Corporation', 'Technicolor Motion Picture Corporation']"
24480,['Pixar Animation Studios']
37060,['Filmakademie Baden-Württemberg']
176273,[]
19851,"['Et Cetera Films', 'Specialty Films', 'Locomotive']"
24293,['Kinoshita Management']
14161,"['Columbia Pictures', 'Centropolis Entertainment', 'The Mark Gordon Company']"
22825,"['Media Rights Capital', 'Lin Pictures', 'Warner Bros.']"
8088,['Sony Pictures']
70805,"['Sunday Productions', 'Goatworks Films', 'Ocelot Films Inc.']"
21581,['Max Films']
22824,"['Universal Pictures', 'Saga Film', 'Focus Films']"
25793,['Smokewood Entertainment Group']
23189,['Columbia Pictures Corporation']
11699,"['Saturn Films', 'Nu Image Films', 'Edward R. Pressman Film']"
18239,"['Summit Entertainment', 'Maverick Films', 'Imprint Entertainment']"
17774,"['777 Films Corporation', 'Halt Productions']"
28089,['Oscilloscope Laboratories']
14859,['Image Entertainment']
7860,"['MACT Productions', 'Eran Riklis Productions Ltd.', 'Riva Filmproduktion']"
22832,"['Studio Babelsberg', 'Anarchos Productions', 'Legendary Pictures']"
32511,"['HBO', '42 Km Film', 'Periscop Film']"
14172,[]
19167,"['Castel Film Romania', 'Clubdeal', 'Motion Picture Corporation of America (MPCA)']"
121088,"['Warner Bros.', 'Videocine', 'Fondo de Inversión y Estímulos al Cine (FIDECINE)']"
73501,"['Fairplay Pictures', 'Home Team Productions']"
2261,"['Wolper Productions', 'Stax Records']"
9924,"['Castel Films', 'Clubdeal']"
30231,"['Metro-Goldwyn-Mayer (MGM)', 'Winkast Film Productions', 'Baltic Industrial Finance']"
33273,"['Telecinco Cinema', 'Canal+', 'Vaca Films']"
33035,"['Irish Film Board', 'Parallel Film Productions']"
55628,['MCA/Universal Pictures']
112687,['Tigon British Film Productions']
20411,"['Nu Image Films', 'Millennium Films']"
71329,"['Les Films du Carrosse', 'Westdeutscher Rundfunk (WDR)', 'Ministère de la Culture de la Republique Française']"
32543,[]
54966,"['Mahal Pictures Pvt. Ltd.', 'Sangeeta Enterprises']"
91426,"['Daiei Studios', 'Shaw and Sons']"
6058,"['Interlight', 'Baldwin/Cohen Productions', 'Seagal/Nasso Productions']"
31002,[]
34003,['Dong Woo Animation']
25472,['DreamWorks Animation']
7445,"['Lionsgate', 'Relativity Media', 'Sighvatsson Films']"
