adult,id,imdb_id,original_language,popularity,release_date,runtime,title,video,vote_average,vote_count
False,82505,tt1582507,en,8.513457,2012-09-21,101.0,House at the End of the Street,False,5.6,566.0
False,128564,tt2098627,en,1.862464,2012-01-01,83.0,Attack of the 50 Foot Cheerleader,False,5.0,13.0
True,5422,tt0079642,it,1.420104,1980-11-18,112.0,Erotic Nights of the Living Dead,False,2.2,7.0
False,86703,tt2043757,en,7.198828,2012-01-17,90.0,2-Headed Shark Attack,False,3.5,52.0
False,83670,tt0043619,en,0.119839,1951-05-23,78.0,"Hard, Fast and Beautiful",False,6.0,2.0
False,127700,tt1695409,en,0.010466,2012-08-28,85.0,The Newest Pledge,False,0.0,0.0
False,42203,tt0077421,de,8.830557,1978-05-19,119.0,Despair,False,7.0,12.0
False,45397,tt0319901,cn,0.696557,2002-01-01,97.0,My Left Eye Sees Ghosts,False,5.9,14.0
False,126509,tt2247692,en,1.221216,2012-07-13,87.0,2016: Obama's America,False,4.6,19.0
False,77462,tt1987018,fr,3.274786,2011-09-27,107.0,A Happy Event,False,6.0,67.0
False,85735,tt1638328,fr,5.019821,2011-12-10,98.0,Love Lasts Three Years,False,5.8,119.0
False,91913,tt1695831,is,1.240464,2011-09-30,95.0,Volcano,False,7.0,10.0
False,83801,tt1582244,en,2.494324,2011-09-07,102.0,Presumed Guilty,False,7.1,32.0
False,79172,tt1462014,en,0.238258,2011-11-04,86.0,Surviving Progress,False,6.2,5.0
False,104557,tt0020838,en,0.036897,1930-08-30,79.0,Doughboys,False,0.0,1.0
False,64071,tt0047590,en,1.100509,1954-09-01,77.0,Tobor the Great,False,5.7,6.0
False,168217,tt0016022,en,0.090534,1925-08-23,104.0,Lightnin',False,5.0,1.0
False,86597,tt1658837,en,7.96508,2012-03-19,106.0,The Tall Man,False,5.7,339.0
False,110160,tt1650048,fr,8.59498,2012-05-18,168.0,Laurence Anyways,False,7.7,190.0
False,101731,tt1839654,en,5.900375,2012-07-06,109.0,The Magic of Belle Isle,False,7.0,91.0
False,74830,tt1531930,en,0.459659,2011-11-18,80.0,The Lie,False,5.5,4.0
False,82096,tt0025617,en,0.631309,1934-11-23,85.0,The Painted Veil,False,5.2,5.0
False,80271,tt1592873,en,10.005198,2012-02-10,97.0,LOL,False,5.8,905.0
False,64897,tt0034093,fr,0.584374,1941-11-27,91.0,Stormy Waters,False,6.4,7.0
False,105348,tt0063371,cs,0.459359,1966-12-30,70.0,A Report on the Party and the Guests,False,7.0,5.0
False,110146,tt1673697,en,4.920986,2012-08-08,103.0,The Sapphires,False,6.6,77.0
False,142585,tt0069368,en,0.372215,1972-11-01,73.0,That Certain Summer,False,7.5,2.0
False,84342,tt2062996,en,6.328119,2012-06-15,106.0,Something from Nothing: The Art of Rap,False,6.8,28.0
False,15936,tt0790723,en,6.961849,2008-03-18,95.0,Just Add Water,False,5.4,20.0
False,104306,tt0060770,cs,0.947656,1967-03-10,98.0,The Return of the Prodigal Son,False,6.0,3.0
False,75318,tt0449599,tr,0.620939,2005-01-01,0.0,Hood of the Living Dead,False,3.3,3.0
False,97365,tt2053425,fr,8.400049,2012-05-17,123.0,Rust and Bone,False,7.1,438.0
False,131360,tt0018530,en,0.129893,1927-01-30,60.0,Upstream,False,5.0,1.0
False,124597,tt0063195,ja,0.313494,1968-11-09,84.0,Genocide,False,6.0,2.0
False,42628,tt0063206,ja,0.464229,1968-08-14,84.0,"Goke, Body Snatcher from Hell",False,7.2,8.0
False,124423,tt0203635,en,0.809741,1968-11-09,81.0,The Living Skeleton,False,5.3,6.0
False,81678,tt0037035,en,0.247752,1945-01-22,110.0,Madonna of the Seven Moons,False,5.8,5.0
False,41996,tt0036135,en,0.319581,1943-08-06,116.0,The Man in Grey,False,5.7,7.0
False,103640,tt2308773,hi,1.196578,2012-05-11,132.0,Ishaqzaade,False,6.4,23.0
False,10089,tt0829424,en,2.789905,2006-10-31,86.0,Evil Bong,False,3.6,15.0
False,123359,tt2107648,es,2.540221,2012-09-11,97.0,Here Comes the Devil,False,5.8,43.0
False,84577,tt1988781,en,2.254853,2012-04-16,90.0,7 Below,False,3.7,34.0
False,70667,tt1613750,en,7.83072,2012-08-24,118.0,Kon-Tiki,False,7.0,248.0
False,101267,tt2215719,en,8.960713,2012-06-28,93.0,Katy Perry: Part of Me,False,6.5,88.0
False,130717,tt0019725,en,0.031343,1929-05-27,105.0,Broadway,False,0.0,0.0
False,57230,tt0062453,ru,1.536545,1967-11-27,77.0,Viy,False,6.6,32.0
False,43687,tt0024962,en,0.219576,1934-01-01,95.0,The Rise of Catherine the Great,False,6.2,6.0
False,134738,tt0076639,en,0.120345,1977-10-02,104.0,Roseland,False,6.0,1.0
False,71720,tt0360946,ja,0.210451,1958-01-01,90.0,The Rusty Knife,False,6.0,3.0
False,135312,tt0274530,en,0.918802,1998-01-01,60.0,Glorious Technicolor,False,7.0,1.0
False,170263,tt0412852,en,0.001636,1998-01-31,90.0,Ingmar Bergman on Life and Work,False,0.0,0.0
False,197726,tt0264804,en,0.646182,2000-10-23,85.0,Lon Chaney: A Thousand Faces,False,5.0,2.0
False,100085,tt0436845,en,0.039978,2005-04-27,85.0,El tren de la memoria,False,6.0,1.0
False,370044,tt0253078,en,0.001177,1933-01-01,0.0,The Film Parade,False,0.0,0.0
False,76960,tt1433819,fi,0.007064,2011-04-01,0.0,Rules of Single Life,False,0.0,0.0
False,273029,tt2034123,en,0.004942,2007-01-01,0.0,Tank on the Moon,True,0.0,0.0
False,53898,tt0067699,en,0.707226,1971-10-01,94.0,A Safe Place,False,6.3,4.0
False,77269,tt1701976,en,1.259725,2011-09-09,85.0,Urbanized,False,7.4,33.0
False,112678,tt0259731,en,0.058409,1999-10-07,0.0,Waco: A New Revelation,False,8.0,1.0
False,170517,tt0061514,en,0.174993,1967-04-11,95.0,The Cool Ones,False,6.3,2.0
False,110336,tt0050201,en,0.307271,1957-11-01,68.0,Blood of Dracula,False,4.3,6.0
False,91250,tt0492060,en,0.005566,2005-11-22,57.0,I'm King Kong!: The Exploits of Merian C. Cooper,False,0.0,0.0
False,262243,tt0352468,en,0.072941,2003-02-03,58.0,The John Garfield Story,False,9.5,2.0
False,537,tt0436445,fr,1.078297,2005-10-12,93.0,Not Here to Be Loved,False,5.2,8.0
False,84180,tt1918727,en,1.081898,2012-11-30,93.0,California Solo,False,5.8,12.0
False,135547,tt2190421,en,0.080044,2012-09-28,43.0,The Marshal of Finland,False,2.0,2.0
False,90125,tt1183919,en,5.825337,2012-04-20,144.0,Marley,False,7.5,107.0
False,62214,tt1142977,en,10.296047,2012-10-04,87.0,Frankenweenie,False,6.6,951.0
False,15004,tt1282052,en,6.353353,2009-02-03,90.0,His Name Was Jason: 30 Years of Friday the 13th,False,7.0,25.0
False,61372,tt1831611,en,0.111362,2011-04-09,83.0,Colin Quinn: Long Story Short,False,6.8,2.0
False,151232,tt0103601,fr,0.838046,1992-01-14,135.0,Mother,False,6.1,4.0
False,161456,tt2142889,en,0.227758,2012-10-05,119.0,When Heroes Lie,False,6.8,6.0
False,82507,tt1922777,en,12.490637,2012-03-29,110.0,Sinister,False,6.8,1611.0
False,288121,tt0285089,en,0.089356,1998-01-01,90.0,Fearful Symmetry,False,9.0,1.0
False,197733,tt0157938,en,0.001202,1998-05-27,60.0,Louise Brooks: Looking for Lulu,False,0.0,0.0
False,92171,tt0376921,en,0.471943,1998-01-01,83.0,The Thing: Terror Takes Shape,False,8.9,9.0
False,13830,tt0281190,en,2.014035,2002-02-27,95.0,Shottas,False,7.4,38.0
False,64291,tt0053242,en,1.756658,1959-11-02,92.0,Sapphire,False,6.7,12.0
False,38753,tt1396221,en,7.230431,2010-09-10,94.0,Passion Play,False,5.2,28.0
False,102639,tt1440379,en,4.579336,2010-05-18,111.0,Virginia,False,5.8,21.0
False,76492,tt0837562,en,16.231945,2012-09-20,91.0,Hotel Transylvania,False,6.8,2622.0
False,207459,tt0968760,en,0.075297,2008-08-10,85.0,Our City Dreams,False,6.8,2.0
False,110354,tt2014338,en,6.337857,2012-08-19,99.0,Side by Side,False,7.1,111.0
False,69778,tt1231586,en,5.059544,2011-09-02,95.0,A Good Old Fashioned Orgy,False,5.9,94.0
False,196738,tt0293282,en,0.091934,2000-05-04,45.0,Inside: 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb',False,5.0,1.0
False,283101,tt0429086,,0.017007,2004-10-11,95.0,Shadowing the Third Man,False,0.0,0.0
False,288421,tt0199741,en,0.548066,1989-11-03,60.0,Making 'Do the Right Thing',False,0.0,0.0
False,292547,tt0259747,en,0.001177,2000-04-22,0.0,The Young and the Dead,False,0.0,0.0
False,16387,tt0060278,en,2.997399,1966-01-01,81.0,Daleks' Invasion Earth: 2150 A.D.,False,6.2,23.0
False,97683,tt1995304,en,1.150293,2012-10-05,98.0,Fat Kid Rules The World,False,6.3,14.0
False,33390,tt0026197,en,1.06717,1935-06-04,73.0,Charlie Chan in Egypt,False,6.4,10.0
False,33391,tt0024968,en,0.727814,1934-09-12,79.0,Charlie Chan in London,False,6.1,10.0
False,39062,tt0099310,en,5.168379,1990-03-09,99.0,Coupe de Ville,False,5.9,17.0
False,109600,tt0059709,en,0.04224,1965-12-01,120.0,Shakespeare Wallah,False,5.0,1.0
False,49971,tt0102958,en,0.868401,1991-09-09,94.0,Love in the Time of Hysteria,False,6.8,13.0
False,40709,tt1192431,ru,2.42363,2008-01-01,116.0,We Are From The Future,False,6.1,30.0
False,48202,tt0054768,en,0.297889,1961-06-01,63.0,Creature from the Haunted Sea,False,3.3,6.0
False,71723,tt0054325,ja,0.707129,1960-01-27,79.0,Take Aim at the Police Van,False,5.4,4.0
False,34078,tt0052169,en,1.05475,1958-01-01,68.0,The Screaming Skull,False,4.1,14.0
False,30953,tt0266010,en,0.699852,1999-01-01,64.0,Björk: Volumen,False,9.3,3.0
False,35253,tt1029440,en,1.265747,2007-05-19,17.0,Madame Tutli-Putli,False,7.3,24.0
False,68734,tt1024648,en,14.238234,2012-10-11,120.0,Argo,False,7.1,3473.0
False,86838,tt1931533,en,9.643538,2012-09-07,110.0,Seven Psychopaths,False,6.7,1224.0
False,84317,tt1907731,en,3.705199,2012-10-19,83.0,Nobody Walks,False,5.0,25.0
False,79697,tt1349451,en,8.328357,2011-09-03,90.0,Butter,False,5.8,154.0
False,134371,tt1985017,en,2.833747,2012-10-12,112.0,Atlas Shrugged Part II,False,5.4,41.0
False,109843,tt1760967,en,5.256712,2012-06-06,121.0,Ill Manors,False,5.9,46.0
False,84306,tt1872818,en,7.113542,2012-09-14,97.0,Liberal Arts,False,6.1,179.0
False,40075,tt0085183,it,0.878669,1982-10-07,98.0,"Ator, the Fighting Eagle",False,3.6,13.0
False,80059,tt0120299,sv,0.012333,1998-03-10,0.0,The Tattooed Widow,False,0.0,0.0
False,340543,tt0443284,en,0.001359,1990-05-17,0.0,Vivien Leigh: Scarlett And Beyond,False,0.0,0.0
False,86726,tt1250861,en,0.920233,2011-03-04,88.0,Under the Boardwalk: The Monopoly Story,False,6.5,9.0
False,116463,tt2151543,en,8.26942,2012-06-23,86.0,Arachnoquake,False,3.7,22.0
False,38280,tt0457302,en,0.728412,2006-04-01,85.0,Choking Man,False,5.3,4.0
False,99579,tt1753813,fr,6.974885,2012-03-21,100.0,"Farewell, My Queen",False,5.8,88.0
False,72391,tt1704614,en,9.495992,2011-06-01,86.0,Marley & Me: The Puppy Years,False,5.3,37.0
False,84284,tt2125653,en,1.339277,2012-10-05,110.0,The House I Live In,False,7.5,35.0
False,84351,tt2130321,en,2.80109,2012-12-25,150.0,West of Memphis,False,7.6,55.0
False,18112,tt1262863,en,0.260175,2008-09-26,86.0,Boogie Man: The Lee Atwater Story,False,6.8,6.0
False,105210,tt1867101,ja,2.129707,2012-04-28,108.0,Thermae Romae,False,5.7,29.0
False,78604,tt1906426,de,2.932292,2011-05-12,96.0,Michael,False,7.4,34.0
False,57722,tt1558972,en,1.482868,2009-11-06,87.0,Kings of Pastry,False,6.8,10.0
False,131837,tt0056403,en,0.413202,1962-12-03,105.0,The Reluctant Saint,False,0.0,0.0
False,89723,tt0031387,en,0.223875,1939-05-26,68.0,The Gorilla,False,6.7,3.0
False,57089,tt0844993,en,9.382577,2011-04-29,86.0,Hoodwinked Too! Hood VS. Evil,False,4.8,135.0
False,95503,tt0060082,ja,0.119397,1967-02-18,105.0,Thirst for Love,False,7.0,3.0
False,49250,tt1232775,en,0.328804,2010-01-23,96.0,Drones,False,5.2,5.0
False,75736,tt1886493,en,5.799422,2011-12-08,93.0,Catch.44,False,4.8,107.0
False,202973,tt0081417,en,0.077215,1980-11-01,96.0,The Return of Frank Cannon,False,6.0,2.0
False,27543,tt0043075,en,1.029314,1950-12-12,85.0,The Sound of Fury,False,6.5,10.0
False,122928,tt1899324,en,1.268026,2012-09-06,92.0,The Letter,False,3.8,8.0
False,108512,tt0063169,ja,0.664592,1968-03-30,80.0,Three Resurrected Drunkards,False,5.0,3.0
False,149190,tt0046447,it,0.60492,1950-02-11,87.0,Tormento,False,5.0,1.0
False,45000,tt0035521,fr,0.82687,1942-12-05,120.0,Les Visiteurs du Soir,False,7.6,12.0
False,50950,tt0407888,sv,0.930353,1963-01-01,146.0,Ingmar Bergman Makes a Movie,False,7.3,3.0
False,288105,tt0129897,en,0.071704,1997-11-01,68.0,Eastwood on Eastwood,False,7.0,1.0
False,288413,tt0148110,en,2.1e-05,1986-01-01,55.0,The Ernest Film Festival,False,0.0,0.0
False,98303,tt0323495,en,0.048961,2002-08-19,92.0,The Secret Life of Zoey,False,5.0,1.0
False,55327,tt1029340,en,0.431208,2007-01-01,68.0,Moebius Redux: A Life in Pictures,False,0.0,0.0
False,32904,tt1120945,en,3.23304,2010-02-05,76.0,Tony,False,6.2,26.0
False,82642,tt1490637,en,0.119402,2010-02-05,53.0,Dive!,False,6.2,3.0
False,50845,tt1517214,fr,3.010211,2010-08-25,87.0,The Clink of Ice,False,5.3,57.0
False,95508,tt0057238,ja,0.171429,1960-09-03,75.0,The Warped Ones,False,6.5,4.0
False,91122,tt1130087,en,0.48186,2009-09-19,118.0,16 to Life,False,4.4,5.0
False,84286,tt2124803,en,1.204651,2012-09-20,120.0,How to Survive a Plague,False,7.5,17.0
False,80280,tt1649444,es,5.335003,2012-03-30,80.0,[REC]³ Genesis,False,4.9,360.0
False,110525,tt0032490,en,0.011337,1940-06-14,89.0,Four Sons,False,0.0,0.0
False,117691,tt1954470,hi,9.777219,2012-06-22,320.0,Gangs of Wasseypur,False,7.0,83.0
False,122804,tt1588886,en,3.431935,2012-09-06,79.0,Greystone Park,False,3.9,12.0
False,27480,tt1235142,en,3.415676,2009-07-02,101.0,Last Ride,False,6.9,14.0
False,82618,tt1817676,en,2.795503,2012-05-11,93.0,Girl in Progress,False,5.3,48.0
False,99770,tt1597522,fr,9.722726,2012-10-17,110.0,Astérix and Obélix: God Save Britannia,False,4.9,326.0
False,72479,tt0043744,en,0.242861,1951-04-12,91.0,Lightning Strikes Twice,False,5.5,4.0
False,106016,tt0043828,en,0.97482,1951-04-25,70.0,My Forbidden Past,False,6.0,4.0
False,116167,tt2147134,en,0.513828,2012-05-14,144.0,56 Up,False,7.5,12.0
False,292975,tt0455581,en,0.003534,2006-05-28,0.0,King Leopold's Ghost,False,0.0,0.0
False,43172,tt0035648,en,0.001177,1943-11-27,80.0,Around the World,False,0.0,0.0
False,60985,tt0110785,es,1.112376,1994-11-18,112.0,Turkish Passion,False,5.2,12.0
False,49846,tt0463385,fr,0.133962,2006-04-03,118.0,Un Dimanche à Kigali,False,7.8,2.0
False,97690,tt2177843,en,4.13986,2012-01-20,93.0,We Are Legion: The Story of the Hacktivists,False,6.9,73.0
False,135368,tt2050633,en,3.678189,2012-09-28,97.0,The Barrens,False,5.1,43.0
False,82485,tt1059836,en,3.760079,2012-01-02,88.0,Transit,False,5.7,87.0
False,9736,tt0996930,fr,5.922081,2008-04-30,85.0,Love Me No More,False,6.8,42.0
False,82990,tt2109184,en,6.188286,2012-10-17,95.0,Paranormal Activity 4,False,5.2,574.0
False,135161,tt2209386,pl,0.331599,2012-05-07,110.0,You Are God,False,5.3,9.0
False,59897,tt0088395,en,0.168904,1984-04-06,94.0,Where the Boys Are '84,False,4.6,4.0
False,99650,tt1699233,da,0.199933,2011-09-15,90.0,Skyscraper,False,5.7,3.0
False,121823,tt1981080,zh,10.066776,2012-09-27,100.0,Tai Chi Zero,False,5.6,43.0
False,66893,tt0047832,it,0.571449,1955-04-06,100.0,The White Angel,False,5.0,1.0
False,42712,tt0062411,ja,0.368482,1967-03-25,89.0,The X from Outer Space,False,4.4,8.0
False,98066,tt0835418,en,4.001946,2012-08-03,98.0,The Babymakers,False,5.0,61.0
False,86759,tt1840388,en,2.16938,2011-10-15,97.0,Rosewood Lane,False,5.1,35.0
False,71261,tt0458227,ja,0.798831,2003-10-14,90.0,The Glamorous Life of Sachiko Hanai,False,5.9,7.0
False,6078,tt0076770,en,0.835451,1977-09-18,56.0,The Strange Case of the End of Civilization as We Know It,False,6.1,7.0
False,75244,tt0109784,en,0.254535,1994-11-01,105.0,A Feast At Midnight,False,3.0,2.0
False,48770,tt0288263,en,0.497549,2002-01-23,110.0,Tom & Thomas,False,6.3,8.0
False,94104,tt1772271,en,1.920868,2012-10-12,89.0,"3, 2, 1... Frankie Go Boom",False,5.6,22.0
False,94348,tt1712170,en,8.279285,2012-10-18,101.0,Alex Cross,False,5.1,303.0
False,84172,tt2048877,en,0.684441,2011-10-05,93.0,The Ambassador,False,6.8,15.0
False,83542,tt1371111,en,13.494246,2012-10-26,172.0,Cloud Atlas,False,6.6,3031.0
False,171961,tt0107455,en,0.035278,1993-03-26,90.0,"Luck, Trust & Ketchup: Robert Altman in Carver Country",False,6.0,1.0
False,72867,tt0424755,en,0.297573,2004-01-01,143.0,Hellboy: The Seeds of Creation,False,8.5,2.0
False,288122,tt0486560,en,0.074118,2005-12-02,86.0,Budd Boetticher: A Man Can Do That,False,7.0,2.0
False,17216,tt0357182,en,2.983131,2005-04-21,89.0,Rx (Simple Lies),False,5.8,6.0
False,108901,tt1929387,en,0.112945,2011-06-13,58.0,Terry Pratchett: Choosing to Die,False,8.0,3.0
False,105942,tt1580346,en,0.336324,2010-05-24,81.0,ReGeneration,False,7.2,7.0
False,85741,tt1699185,fr,0.660023,2011-09-28,99.0,Free Men,False,5.2,10.0
False,133557,tt2132485,en,8.45535,2012-10-22,91.0,The Girl,False,5.8,35.0
False,91030,tt2113090,de,0.76798,2012-08-15,90.0,This Ain’t California,False,6.5,14.0
False,89638,tt2104994,en,2.033402,2012-05-11,70.0,Steve Jobs: The Lost Interview,False,7.4,33.0
False,17375,tt0469966,en,0.064795,2007-01-01,90.0,Rolling,False,6.0,1.0
False,61012,tt0938330,en,5.745206,2012-10-10,94.0,Silent Hill: Revelation 3D,False,5.1,435.0
False,288193,tt0108518,en,0.091812,1993-01-01,54.0,Warren Oates: Across the Border,False,6.5,2.0
False,288037,tt0929753,en,0.318238,2000-01-01,120.0,Step Up Love Story,True,2.0,1.0
False,27420,tt0082467,en,2.590862,1981-05-01,96.0,Graduation Day,False,5.0,22.0
False,26233,tt1018817,en,1.44619,2008-03-25,91.0,April Fool's Day,False,3.7,19.0
False,24863,tt0041473,en,1.993116,1949-12-24,87.0,Holiday Affair,False,6.8,16.0
False,43937,tt0981042,en,1.659692,2009-02-05,100.0,Like Dandelion Dust,False,6.7,23.0
False,149763,tt2036408,de,2.370516,2012-10-10,108.0,Men Do what Men Can,False,6.3,13.0
False,86983,tt2072241,sv,0.635034,2011-10-21,95.0,Stockholm East,False,6.0,2.0
False,41530,tt1239290,da,0.311041,2010-01-21,100.0,The Woman Who Dreamed of a Man,False,4.8,5.0
False,61997,tt0978569,en,0.14892,2009-09-14,98.0,Beware the Moon: Remembering 'An American Werewolf in London',False,8.0,4.0
False,164753,tt0089852,en,0.138214,1985-05-03,107.0,Pumping Iron II: The Women,False,8.0,1.0
False,37635,tt0047679,en,1.097008,1954-04-15,83.0,Witness to Murder,False,6.6,14.0
False,174946,tt0009976,en,0.202719,1919-05-17,55.0,The Busher,False,5.0,1.0
False,72245,tt1723118,zh,0.5387,2011-07-15,107.0,The Piano in a Factory,False,7.2,11.0
False,128158,tt1638353,fr,4.713745,2012-09-08,98.0,The Patience Stone,False,6.2,33.0
False,82684,tt1629757,en,8.965733,2012-10-25,117.0,Chasing Mavericks,False,7.0,219.0
False,117266,tt1486616,en,1.947322,2012-08-02,90.0,Craigslist Joe,False,6.3,31.0
False,87826,tt1648179,en,13.409588,2012-10-11,105.0,Here Comes the Boom,False,6.0,598.0
False,262988,tt1507408,nl,0.338325,2002-07-02,60.0,The Men Who Made the Movies: Samuel Fuller,False,0.0,0.0
False,181628,tt0129358,en,0.001662,1997-01-01,82.0,Search for the Beast,False,0.0,0.0
False,288298,tt0083283,en,3.8e-05,1981-01-01,65.0,Victor Seastrom,False,0.0,0.0
False,51911,tt0110668,en,2.621768,1995-01-19,93.0,Night of the Running Man,False,6.3,11.0
False,127756,tt0174741,en,0.115801,1999-01-01,93.0,Hitman's Run,False,5.5,2.0
False,126797,tt1655416,en,2.643849,2012-10-04,116.0,Mental,False,5.8,34.0
False,64689,tt1764234,en,6.777326,2012-09-20,97.0,Killing Them Softly,False,5.8,751.0
False,84287,tt1966604,en,8.970709,2012-07-13,95.0,The Imposter,False,7.4,273.0
False,84318,tt1606829,en,0.50755,2012-09-28,89.0,The Other Dream Team,False,6.9,7.0
False,113947,tt1866249,en,5.760319,2012-05-02,98.0,The Sessions,False,6.6,183.0
False,288117,tt0314325,en,0.002361,2002-03-23,113.0,Living with the Fosters,False,0.0,0.0
False,288295,tt0996957,en,0.036478,2001-01-01,86.0,Lana Turner... a Daughter's Memoir,False,9.0,1.0
False,288284,tt0345616,en,0.001177,1995-01-01,70.0,Making the Earth Stand Still,False,0.0,0.0
False,56558,tt0034092,en,0.049783,1941-12-25,86.0,Remember the Day,False,7.0,1.0
False,88912,tt0056930,en,9.539316,1963-02-13,102.0,A Child Is Waiting,False,6.1,15.0
False,39814,tt1297298,fr,1.494051,2010-03-22,79.0,Salvage,False,4.8,21.0
False,65049,tt0063655,en,0.565796,1969-06-23,89.0,Submarine X-1,False,5.3,5.0
False,80048,tt1376233,en,0.233401,2011-11-18,0.0,Rid Of Me,False,5.0,6.0
False,128248,tt2092011,en,3.507571,2012-09-09,87.0,What Richard Did,False,5.5,27.0
False,128639,tt0113037,en,1.313652,1996-11-15,90.0,Kounterfeit,False,4.5,2.0
False,71730,tt0173443,en,0.266017,1987-01-01,87.0,Watch the Shadows Dance,False,5.2,5.0
False,84341,tt2063781,en,4.893812,2012-09-12,85.0,Smashed,False,6.3,88.0
False,24385,tt1254696,en,0.579509,2009-11-06,94.0,Splinterheads,False,6.1,8.0
False,13078,tt0796302,en,4.822464,2007-09-11,88.0,The Babysitters,False,5.1,68.0
False,172474,tt1233599,en,0.189007,2008-03-31,62.0,The Juche Idea,False,5.0,1.0
False,82690,tt1772341,en,13.697597,2012-11-01,108.0,Wreck-It Ralph,False,7.1,4656.0
False,47878,tt0084268,en,0.963345,1982-10-08,105.0,Lookin' to Get Out,False,5.3,1.0
False,27058,tt0171227,en,0.571035,1999-11-17,90.0,Diplomatic Siege,False,4.7,3.0
False,82693,tt1045658,en,14.488111,2012-09-08,122.0,Silver Linings Playbook,False,7.0,4840.0
False,87502,tt1907668,en,10.973822,2012-11-02,138.0,Flight,False,6.5,2449.0
False,84170,tt2125423,en,1.591943,2011-11-23,90.0,Five Broken Cameras,False,7.8,29.0
False,96724,tt1781769,en,8.543311,2012-09-06,130.0,Anna Karenina,False,6.5,660.0
False,87827,tt0454876,en,14.045042,2012-11-20,127.0,Life of Pi,False,7.2,5912.0
False,74545,tt0031891,en,1.068317,1939-06-30,72.0,The Saint In London,False,5.4,5.0
False,84226,tt1756799,en,4.731001,2011-09-15,85.0,The Day,False,4.8,95.0
False,132185,tt0970965,en,0.076161,2007-04-09,90.0,Two Days In April,False,8.0,1.0
False,97430,tt1258972,en,8.310945,2012-11-02,96.0,The Man with the Iron Fists,False,5.2,369.0
False,85544,tt2023367,en,0.438869,2011-08-08,95.0,Back to Stay,False,6.5,3.0
False,288438,tt0440410,en,3e-06,1975-01-01,65.0,Gable: The King Remembered,False,0.0,0.0
False,84194,tt1984153,en,12.493245,2012-09-12,81.0,Excision,False,5.9,148.0
False,125623,tt2073016,fr,2.611671,2012-04-02,105.0,The Other Son,False,6.1,25.0
False,118957,tt1438173,en,6.498141,2012-09-05,93.0,Bait,False,5.4,193.0
False,46429,tt0829176,en,5.643051,2012-10-27,90.0,Gallowwalkers,False,4.0,137.0
False,45961,tt1122775,en,0.518825,2009-01-19,89.0,Rosencrantz and Guildenstern Are Undead,False,4.3,5.0
False,119639,tt0119710,en,0.449218,1997-04-13,96.0,Mother Knows Best,False,3.0,1.0
False,26405,tt0067541,en,4.249576,1971-07-21,114.0,Wake in Fright,False,7.6,66.0
False,82631,tt1870529,en,2.401289,2012-09-28,121.0,Won't Back Down,False,5.8,41.0
False,123105,tt1713476,en,6.770051,2012-09-13,84.0,The Bay,False,5.5,237.0
False,102640,tt1783798,en,0.375897,2011-07-07,80.0,Union Square,False,5.5,4.0
False,133458,tt1556243,sv,9.090998,2012-09-28,121.0,The Hypnotist,False,5.3,51.0
False,84308,tt1760980,en,1.735369,2011-09-22,104.0,"Madrid, 1987",False,6.3,15.0
False,35683,tt0448120,en,1.126803,2005-10-25,93.0,Single White Female 2: The Psycho,False,4.0,14.0
False,286267,tt0137951,fi,0.001908,1940-09-01,93.0,One Man's Fate,False,0.0,0.0
False,135647,tt1433207,en,5.143891,2012-11-02,96.0,The Details,False,5.9,64.0
False,105531,tt0850677,en,7.27853,2012-11-02,110.0,Jack & Diane,False,4.3,26.0
False,121879,tt1226240,en,11.03656,2012-11-02,105.0,A Late Quartet,False,6.6,80.0
False,13391,tt0970472,ja,9.797201,2007-08-18,109.0,Vexille,False,6.8,53.0
False,79070,tt1683921,fr,2.942355,2011-11-14,98.0,Sleepless Night,False,6.0,48.0
False,110540,tt0024819,en,0.006418,1934-09-14,81.0,The Age of Innocence,False,0.0,0.0
False,24617,tt0281617,en,2.285591,2002-06-09,85.0,Atomic Twister,False,4.4,8.0
False,63957,tt0228054,en,0.340505,2000-01-01,96.0,Bear with Me,False,5.0,1.0
False,34004,tt0276011,en,0.517797,2001-06-11,90.0,Children of the Living Dead,False,3.0,8.0
False,77878,tt1802197,en,11.155052,2011-11-30,135.0,The Lady,False,6.9,73.0
False,32694,tt0318641,en,0.321264,2002-01-01,56.0,The Rutles 2: Can't Buy Me Lunch,False,7.2,3.0
False,88564,tt0053317,ru,0.622605,1959-08-01,103.0,Fate of a Man,False,7.3,9.0
False,14720,tt1035729,fr,1.18718,2009-01-28,105.0,All About Actresses,False,6.3,20.0
False,19139,tt0499487,en,3.128836,2009-01-01,91.0,Goal! III : Taking On The World,False,3.8,36.0
False,127493,tt1656186,en,7.759429,2012-05-17,96.0,Stolen,False,5.1,345.0
False,86837,tt1602620,fr,7.663947,2012-07-01,127.0,Amour,False,7.5,413.0
False,109516,tt1529331,en,0.087297,2012-06-12,80.0,Something's Gonna Live,False,9.0,1.0
False,98631,tt1900893,ja,3.161281,2011-09-06,129.0,Himizu,False,7.4,34.0
False,95808,tt1800266,en,0.586854,2012-10-19,101.0,Brooklyn Castle,False,7.5,8.0
False,62580,tt1473063,fr,11.968475,2011-04-19,107.0,The Well Digger's Daughter,False,6.7,60.0
False,20528,tt0066031,en,1.424191,1970-12-18,117.0,The Ambush: Incident at Blood Pass,False,6.6,9.0
